freq(rad/ps)        WP3_plus(ps^4/rad^4)
    18.45135115      0.30659628    
    32.38316737      0.66943256E-01
    35.08394342      0.51640808E-01
    35.18442519      0.48775773E-01
    41.49259956      0.97381530E-02
    41.54964170      0.92110076E-02
    44.75026656       0.0000000    
    11.20058619      0.49362907    
    11.20058619      0.49362907    
    21.23464520      0.29788114    
    31.01061137      0.95766402E-01
    34.95749948      0.58990060E-01
    34.95749948      0.58990060E-01
    41.58934244      0.88311738E-02
    41.58934244      0.88311738E-02
    45.21860660       0.0000000    
    13.13620817      0.41768124    
    13.27773752      0.41551231    
    24.47575561      0.18112095    
    29.51426201      0.11566274    
    34.55088745      0.68433378E-01
    34.73421457      0.68107129E-01
    41.45493750      0.98927406E-02
    41.51318308      0.95021914E-02
    45.58647010       0.0000000    
    15.44078787      0.39415472    
    15.88676054      0.37090680    
    26.73876875      0.16526341    
    28.81352005      0.13179136    
    33.82095216      0.61602310E-01
    34.66254926      0.68628896E-01
    41.12842604      0.82767067E-02
    41.38151444      0.99981205E-02
    45.41550653       0.0000000    
    17.84720750      0.28539698    
    18.57202045      0.30423266    
    25.64191644      0.17929650    
    30.83644723      0.89926416E-01
    32.75323037      0.65629624E-01
    34.90904210      0.61604487E-01
    40.68963016      0.64663039E-02
    41.26489400      0.94216283E-02
    44.62244900       0.0000000    
    20.15745036      0.30571246    
    20.93763774      0.29087834    
    24.11307362      0.19571044    
    31.39680856      0.10278697    
    32.27172098      0.67649978E-01
    35.72698710      0.43962818E-01
    40.31438727      0.70529753E-02
    41.18531617      0.88634329E-02
    43.41489210       0.0000000    
    21.73273586      0.28492906    
    22.14182791      0.27326322    
    23.74565414      0.20728751    
    29.90878989      0.10922837    
    32.92655304      0.64836510E-01
    36.56336743      0.43862733E-01
    40.17031985      0.66403426E-02
    41.11815148      0.81764536E-02
    42.29464187      0.19745038E-04
    20.36833505      0.30310182    
    23.24977050      0.25124308    
    25.11063980      0.17825570    
    28.80324711      0.13173668    
    33.50658239      0.59307653E-01
    36.36201841      0.44623978E-01
    39.95564961      0.71297147E-02
    41.03831747      0.74086534E-02
    42.27104385      0.25966927E-04
    18.71100198      0.29629570    
    22.54543667      0.27371288    
    26.35675138      0.16548441    
    29.01382348      0.12865072    
    33.75179376      0.61622593E-01
    35.42879193      0.47853496E-01
    39.82434058      0.86523992E-02
    40.95870203      0.66315075E-02
    43.22284035       0.0000000    
    16.94261856      0.34685858    
    20.45492201      0.29947460    
    27.04217825      0.14658087    
    30.16741356      0.95483226E-01
    32.42291428      0.66548304E-01
    35.58707568      0.45237899E-01
    40.09386900      0.66038517E-02
    40.91892201      0.63286737E-02
    44.26246110       0.0000000    
    15.12240461      0.40075273    
    17.87569185      0.28538533    
    26.00851405      0.18507989    
    31.48590860      0.98359308E-01
    31.74034780      0.81872573E-01
    35.84378913      0.45020239E-01
    40.63439131      0.69676991E-02
    40.94037588      0.65412598E-02
    45.00881330       0.0000000    
    13.37353817      0.40841235    
    15.22991838      0.40473245    
    23.22568636      0.25341633    
    32.41577269      0.66424615E-01
    32.71252538      0.65589771E-01
    35.71525781      0.43834679E-01
    41.00894496      0.71543811E-02
    41.12738581      0.82705082E-02
    45.32125682       0.0000000    
    11.91039282      0.46738788    
    12.80511882      0.44018925    
    20.08663362      0.30077309    
    33.48195045      0.58967007E-01
    33.74445683      0.61592208E-01
    35.23909630      0.48159825E-01
    41.10711949      0.81078465E-02
    41.30600019      0.97399405E-02
    45.24115314       0.0000000    
    14.28249943      0.43592095    
    14.28249943      0.43592095    
    22.37661144      0.26564284    
    33.66462712      0.60465206E-01
    33.66462712      0.60465206E-01
    34.04642980      0.63892880E-01
    41.10096563      0.80667258E-02
    41.10096563      0.80667258E-02
    45.42494377       0.0000000    
    13.12400929      0.41748377    
    13.64137445      0.40216224    
    21.64876624      0.28925521    
    32.58531863      0.64691494E-01
    34.28784454      0.67847618E-01
    34.77412313      0.67190624E-01
    41.10081374      0.80656844E-02
    41.24598689      0.91361080E-02
    45.38793924       0.0000000    
    12.72149335      0.44056659    
    13.16946803      0.41816798    
    22.45972527      0.26804317    
    31.13671780      0.10038084    
    34.57040353      0.68706895E-01
    35.03583944      0.54344555E-01
    41.24905920      0.91639225E-02
    41.40535140      0.99423164E-02
    45.40112946       0.0000000    
    13.13620817      0.41768124    
    13.27773752      0.41551231    
    24.47575561      0.18112095    
    29.51426201      0.11566274    
    34.55088745      0.68433378E-01
    34.73421457      0.68107129E-01
    41.45493750      0.98927406E-02
    41.51318308      0.95021914E-02
    45.58647010       0.0000000    
    14.26966712      0.43407539    
    14.26966712      0.43407539    
    26.78251701      0.16355376    
    28.09656067      0.12826772    
    34.25004716      0.67542848E-01
    34.25004716      0.67542848E-01
    41.53596722      0.93551488E-02
    41.53596722      0.93551488E-02
    45.71352012       0.0000000    
    15.91648088      0.37038214    
    16.03694227      0.36621141    
    25.68922712      0.18156066    
    30.09527205      0.10004317    
    33.65912992      0.60495225E-01
    33.96488472      0.62442068E-01
    41.40675287      0.99405939E-02
    41.49730183      0.97124894E-02
    45.46691830       0.0000000    
    17.85666810      0.28524601    
    18.20685185      0.29352341    
    23.93414214      0.19468200    
    32.09874741      0.68025125E-01
    32.77658195      0.65964987E-01
    34.41333000      0.68158829E-01
    41.04366594      0.74357899E-02
    41.43728510      0.99657078E-02
    44.75917260       0.0000000    
    19.90053457      0.27527417    
    20.34520436      0.30478081    
    22.33870146      0.26545200    
    31.62232920      0.89290734E-01
    32.83401688      0.65987588E-01
    35.88742862      0.45527707E-01
    40.55160883      0.76247882E-02
    41.37093742      0.10001532E-01
    43.73164074       0.0000000    
    20.74514983      0.28704808    
    21.87582772      0.27834808    
    22.44246643      0.26720808    
    30.23907537      0.90822814E-01
    33.28102664      0.58907095E-01
    36.98194070      0.49570797E-01
    40.23131676      0.67484357E-02
    41.28635844      0.95806206E-02
    42.68013438       0.0000000    
    19.65368700      0.26542106    
    23.52290026      0.22805997    
    23.95660113      0.19467706    
    28.79221396      0.13192505    
    33.87267756      0.61988519E-01
    36.96234090      0.48854370E-01
    39.97757394      0.69535340E-02
    41.17235898      0.87485653E-02
    42.27266489      0.25503066E-04
    18.71966775      0.29586888    
    24.02768218      0.19440822    
    25.26423292      0.17476286    
    28.06046380      0.12859393    
    34.54154842      0.68416735E-01
    36.04523657      0.46515724E-01
    39.50529740      0.11068931E-01
    41.04669428      0.74497326E-02
    42.79795394       0.0000000    
    17.85248794      0.28536164    
    22.63632550      0.27693889    
    26.39597072      0.16319855    
    28.84583139      0.13200758    
    34.08081327      0.64388474E-01
    35.42925342      0.47851144E-01
    39.53818840      0.11107190E-01
    40.95203183      0.66103111E-02
    43.55382766       0.0000000    
    16.94261856      0.34685858    
    20.45492201      0.29947460    
    27.04217825      0.14658087    
    30.16741356      0.95483226E-01
    32.42291428      0.66548304E-01
    35.58707568      0.45237899E-01
    40.09386900      0.66038517E-02
    40.91892201      0.63286737E-02
    44.26246110       0.0000000    
    15.97258577      0.36806694    
    18.15630178      0.29193506    
    26.23784296      0.17099373    
    31.50740433      0.97324817E-01
    31.93042627      0.72249304E-01
    35.38216716      0.48295626E-01
    40.71936577      0.62428904E-02
    40.94210328      0.65561607E-02
    44.85733579       0.0000000    
    15.04673576      0.40316345    
    16.02719446      0.36625741    
    24.22549024      0.19418565    
    32.71071295      0.65564708E-01
    32.73236606      0.65591437E-01
    34.79430067      0.66815017E-01
    41.00246167      0.69847597E-02
    41.05486919      0.75584689E-02
    45.27082171       0.0000000    
    17.36277442      0.31556423    
    17.36277442      0.31556423    
    25.97980185      0.18595405    
    32.53364937      0.65184895E-01
    32.53364937      0.65184895E-01
    33.95044630      0.62478197E-01
    40.97258434      0.66565744E-02
    40.97258434      0.66565744E-02
    44.76593216       0.0000000    
    16.19690356      0.36446975    
    16.82139336      0.34887222    
    25.38718027      0.17426544    
    31.64565206      0.87799730E-01
    33.29074911      0.58927276E-01
    34.43934374      0.68226950E-01
    40.92090746      0.63489205E-02
    41.07260050      0.77526101E-02
    45.06519981       0.0000000    
    15.53280531      0.38441007    
    16.26277461      0.36268028    
    25.79215399      0.18692665    
    30.09659633      0.99892750E-01
    33.71110167      0.61173861E-01
    34.88950575      0.62744683E-01
    40.92623224      0.64018309E-02
    41.22445225      0.91979662E-02
    45.24968392       0.0000000    
    15.44078787      0.39415472    
    15.88676054      0.37090680    
    26.73876875      0.16526341    
    28.81352005      0.13179136    
    33.82095216      0.61602310E-01
    34.66254926      0.68628896E-01
    41.12842604      0.82767067E-02
    41.38151444      0.99981205E-02
    45.41550653       0.0000000    
    15.91648088      0.37038214    
    16.03694227      0.36621141    
    25.68922712      0.18156066    
    30.09527205      0.10004317    
    33.65912992      0.60495225E-01
    33.96488472      0.62442068E-01
    41.40675287      0.99405939E-02
    41.49730183      0.97124894E-02
    45.46691830       0.0000000    
    16.88349310      0.34907865    
    16.88349310      0.34907865    
    23.84181435      0.19976700    
    32.43551911      0.66463765E-01
    33.24390723      0.59064089E-01
    33.24390723      0.59064089E-01
    41.56026493      0.91205505E-02
    41.56026493      0.91205505E-02
    45.20693010       0.0000000    
    18.22194068      0.29499441    
    18.29503203      0.29926694    
    22.07103293      0.27523418    
    32.59063426      0.64633537E-01
    32.72589999      0.65598915E-01
    34.83089618      0.65484490E-01
    41.44976241      0.99205706E-02
    41.57756750      0.89773797E-02
    44.56558705       0.0000000    
    19.79376772      0.26548468    
    19.85993918      0.26966375    
    20.65382225      0.28967075    
    31.71930721      0.82759814E-01
    32.66342737      0.65110342E-01
    36.80236215      0.43603965E-01
    41.03975290      0.74162519E-02
    41.54963261      0.92110809E-02
    43.67003174       0.0000000    
    19.38813650      0.27230132    
    21.45224636      0.28969698    
    21.60132224      0.28992512    
    30.64179760      0.82275849E-01
    32.99574242      0.62921992E-01
    37.97622849      0.41025701E-01
    40.59224183      0.74658716E-02
    41.46985718      0.98716510E-02
    42.73711423       0.0000000    
    18.79363576      0.29300172    
    22.95044752      0.26925017    
    23.02608280      0.26593975    
    29.39460608      0.11454155    
    33.58932829      0.59995642E-01
    37.89064300      0.48377900E-01
    40.41134810      0.73993910E-02
    41.34026050      0.98938591E-02
    42.15644107      0.23113602E-03
    18.64221713      0.29935363    
    24.13827571      0.19547672    
    24.18038645      0.19542606    
    28.23191080      0.12888957    
    34.22642508      0.67287413E-01
    37.09105456      0.56149699E-01
    39.85359017      0.83510228E-02
    41.18513150      0.88619143E-02
    42.36230844       0.0000000    
    18.71966775      0.29586888    
    24.02768218      0.19440822    
    25.26423292      0.17476286    
    28.06046380      0.12859393    
    34.54154842      0.68416735E-01
    36.04523657      0.46515724E-01
    39.50529740      0.11068931E-01
    41.04669428      0.74497326E-02
    42.79795394       0.0000000    
    18.71100198      0.29629570    
